feature_idx,seq_effect_obs,struct_effect_obs,seq_effect_shuffle,struct_effect_shuffle,seq_delta,struct_delta
1264,0.84625214,0.3055753,0.44196796,0.30199912,0.40428418,0.0035761893
1265,0.9593109,0.36341727,0.4544645,0.3313076,0.5048464,0.032109678
1266,0.568643,0.16861126,0.24205863,0.16623744,0.32658434,0.0023738146
1267,0.05552118,0.049241204,0.049983718,0.04233495,0.0055374615,0.0069062524
1268,0.09367796,0.022226911,0.043466613,0.028516714,0.050211348,-0.0062898025
1269,0.66158426,0.2575415,0.33157945,0.25031453,0.3300048,0.007226974
1270,0.6407837,0.17779073,0.2968801,0.18078648,0.34390363,-0.0029957443
1271,0.22396979,0.06449101,0.017351117,0.0127503,0.20661867,0.051740713
1272,0.8389682,0.26603115,0.34310263,0.2631221,0.49586558,0.0029090345
1273,0.42365357,0.15091,0.19832969,0.14457107,0.22532389,0.006338939
