feature_idx,seq_effect_obs,struct_effect_obs,seq_effect_shuffle,struct_effect_shuffle,seq_delta,struct_delta
225,0.26691288,0.02208258,0.03633374,0.027343914,0.23057914,-0.0052613337
226,0.4253355,0.054467015,0.07102726,0.05553304,0.35430825,-0.0010660253
227,0.4683946,0.054643083,0.06327923,0.044765335,0.40511537,0.009877749
228,0.41166213,0.047210384,0.04895043,0.035095353,0.3627117,0.0121150315
229,0.34571087,0.0574946,0.07815612,0.062369246,0.26755476,-0.0048746467
230,0.48332262,0.06473843,0.08694073,0.06430926,0.39638188,0.00042916834
231,0.15871914,0.03344272,0.037685256,0.033960722,0.12103388,-0.0005180016
232,0.56467074,0.05570496,0.09554688,0.0682302,0.46912387,-0.012525238
233,0.48444647,0.056358773,0.08701805,0.063397765,0.39742842,-0.007038992
234,0.2821792,0.043492746,0.043686043,0.02840724,0.23849316,0.015085505
235,0.61261064,0.063389875,0.10428512,0.08256279,0.5083255,-0.019172914
236,0.52223563,0.11090221,0.05235383,0.0348182,0.4698818,0.07608402
237,0.20282339,0.031627774,0.04389566,0.03252645,0.15892772,-0.00089867413
238,0.39589724,0.036451116,0.06934912,0.052584756,0.32654813,-0.01613364
239,0.5308845,0.09702552,0.11502351,0.085133485,0.415861,0.011892036
240,0.5600161,0.055278774,0.08334775,0.05435422,0.47666836,0.0009245537
241,0.40437478,0.049217068,0.06637794,0.040685724,0.33799684,0.008531343
242,0.30814815,0.08741857,0.08359727,0.069054954,0.22455087,0.018363617
243,0.60703814,0.06756293,0.10921107,0.076457426,0.49782705,-0.008894496
244,0.4217606,0.011586451,0.07768221,0.048629127,0.34407836,-0.037042677
245,0.40700638,0.034338847,0.05873264,0.040894322,0.34827375,-0.0065554753
246,0.1636012,0.019862285,0.03646688,0.032476395,0.12713432,-0.0126141105
247,0.49218318,0.04943195,0.068710744,0.04556418,0.42347243,0.0038677715
248,0.45726395,0.047897093,0.054465305,0.040559158,0.40279865,0.0073379353
249,0.27299693,0.01934486,0.052760743,0.030213263,0.22023618,-0.010868402
250,0.2687521,0.0549994,0.05753098,0.045664243,0.21122111,0.0093351565
251,0.39069244,0.020504236,0.0784889,0.051468484,0.31220353,-0.030964248
252,0.43155423,0.017535428,0.044075146,0.02784269,0.38747907,-0.010307262
253,0.34278488,0.04880095,0.05552251,0.037096016,0.28726238,0.011704933
254,0.3602004,0.06526976,0.08529055,0.06615852,0.27490985,-0.0008887574
255,0.27222702,0.0871409,0.033272326,0.027485197,0.2389547,0.059655704
256,0.3973258,0.015395395,0.040900674,0.032728426,0.35642514,-0.01733303
257,0.43324348,0.03714669,0.05955751,0.042050842,0.373686,-0.004904151
258,0.6597393,0.06518226,0.0740443,0.054464824,0.585695,0.010717437
259,0.20238915,0.050123323,0.049066953,0.03291618,0.15332219,0.017207142
260,0.52565825,0.08047852,0.09501984,0.06683407,0.4306384,0.013644449
261,0.3024344,0.07815906,0.076560594,0.056545068,0.22587383,0.021613989
262,0.4144166,0.038538832,0.064039074,0.04988379,0.35037753,-0.011344958
263,0.2615459,0.027194807,0.05342678,0.039892264,0.20811912,-0.012697456
264,0.49647123,0.07193535,0.10761426,0.06648446,0.38885698,0.0054508895
265,0.51574445,0.02241361,0.05531182,0.03545802,0.46043262,-0.013044411
266,0.3913933,0.06667458,0.068397395,0.05115367,0.3229959,0.015520912
267,0.4314815,0.0450182,0.04803772,0.03186172,0.3834438,0.013156481
268,0.47905225,0.00835684,0.029448718,0.017063444,0.44960353,-0.008706604
269,0.18729913,0.059241816,0.039732613,0.031609803,0.14756653,0.027632013
270,0.5173812,0.12999831,0.15215667,0.11605263,0.36522454,0.013945684
271,0.49209863,0.108941674,0.070562854,0.051322352,0.4215358,0.057619322
272,0.14789666,0.032248072,0.03166874,0.02324597,0.116227925,0.009002103
273,0.48836753,0.045805316,0.07541154,0.051620204,0.412956,-0.0058148876
274,0.18508938,0.028441729,0.03385123,0.024457201,0.15123814,0.0039845277
275,0.32208523,0.048963092,0.061047055,0.04210373,0.26103818,0.006859362
276,0.41299188,0.056953337,0.10598458,0.06972353,0.3070073,-0.012770195
277,0.26050043,0.055450123,0.049774934,0.03476721,0.2107255,0.020682912
278,0.43615118,0.02582283,0.04768109,0.03295938,0.38847008,-0.00713655
279,0.37038934,0.093205206,0.081077956,0.057188828,0.28931138,0.03601638
280,0.26911512,0.08666691,0.06315762,0.03581225,0.2059575,0.05085466
281,0.50637335,0.013413701,0.060460288,0.040540427,0.44591305,-0.027126726
282,0.46230718,0.06359954,0.08323626,0.06058233,0.37907094,0.0030172132
283,0.0811329,-0.008577278,0.077469185,0.04158134,0.0036637187,-0.05015862
284,0.51226175,0.04285963,0.0728455,0.04288596,0.43941623,-2.6330352e-05
285,0.28924516,0.03456078,0.05747249,0.044206522,0.23177266,-0.009645741
